,name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen,processor
701,Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),197990.0,asus,96,4.35,Windows,Gaming,medium,medium,1.0,small,high,16:10,1,0,32,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,1,0,0,,4.0,very_high,2560.0,1600.0,2,0,0,AMD,9,7.0,AMD 9 7.0
702,Acer Aspire 5 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,acer,71,4.5,Windows,Everyday Use,medium,medium,1.0,small,medium,16:10,1,0,8,0,512,NVIDIA,12.0,12.0,10.0,1,0,1,1,1,1,1,1,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
703,Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),61999.0,acer,102,4.5,Windows,Everyday Use,medium,medium,1.0,small,medium,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,10.0,1,0,1,1,1,1,1,1,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
704,Asus ROG Strix G17 2023 G713PI-LL057WS Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),225960.0,asus,58,4.75,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,64.0,32.0,16.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,2560.0,1440.0,2,0,0,AMD,9,7.0,AMD 9 7.0
705,Asus TUF Gaming F15 2023 FX507VU-LP091WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),133990.0,asus,101,4.65,Windows,Performance,medium,heavy,1.0,medium,low,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,1920.0,1080.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
706,Asus ROG Zephyrus G14 2023 GA402XZ-N2020WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),266990.0,asus,94,4.45,Windows,Gaming,medium,medium,1.0,small,high,16:10,1,0,32,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,1,0,0,,4.0,very_high,2560.0,1600.0,2,0,0,AMD,9,7.0,AMD 9 7.0
707,Asus ROG Strix G16 2023 G614JU-N3221WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),143690.0,asus,60,4.75,Windows,Gaming,thick,heavy,1.0,large,medium,16:10,1,0,16,0,1024,NVIDIA,20.0,16.0,10.0,1,0,1,1,1,1,1,0,1,0,,4.0,high,1920.0,1200.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
708,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),134990.0,asus,91,4.15,Windows,Gaming,thick,heavy,1.0,large,low,16:9,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,4.0,very_high,1920.0,1080.0,2,0,0,AMD,9,7.0,AMD 9 7.0
709,ASUS TUF Gaming A16 Advantage Edition FA617XS-N3025WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),139990.0,asus,57,4.25,Windows,Performance,thick,heavy,1.0,medium,medium,16:10,1,0,16,0,1024,AMD,16.0,16.0,8.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,1920.0,1200.0,2,0,0,AMD,9,7.0,AMD 9 7.0
710,Asus ROG Flow X13 GV302XU-MU013WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),175900.0,asus,60,4.2,Windows,Gaming,slim,lite,1.0,small,high,16:10,0,1,16,0,1024,NVIDIA,16.0,16.0,8.0,1,0,0,1,1,1,1,0,0,0,,4.0,very_high,2560.0,1600.0,1,0,0,AMD,7940HS,7.0,others
711,Asus ROG Zephyrus G14 2023 GA402NU-N2023WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),149990.0,asus,109,4.2,Windows,Gaming,medium,medium,1.0,small,high,16:10,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,1,0,0,,4.0,very_high,2560.0,1600.0,2,0,0,AMD,7,7.0,AMD 7 7.0
712,Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),209990.0,asus,89,4.65,Windows,Gaming,slim,lite,1.0,small,high,16:10,0,1,16,0,1024,NVIDIA,24.0,20.0,14.0,0,0,0,1,1,1,1,0,0,0,,4.0,high,2560.0,1600.0,1,0,0,Intel,i9,13.0,Intel i9 13.0
713,Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),54990.0,lenovo,111,4.65,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
714,Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),63890.0,asus,52,4.25,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,high,1920.0,1080.0,0,1,0,AMD,5,7.0,AMD 5 7.0
715,Asus ROG Zephyrus G16 2023 GU603VV-N4044WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),179990.0,asus,90,4.2,Windows,Gaming,medium,heavy,1.0,large,high,16:10,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,2560.0,1600.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
716,Asus ROG Zephyrus G16 2023 GU603VU-N4051WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),169990.0,asus,77,4.25,Windows,Gaming,medium,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,4.0,high,2560.0,1600.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
717,Dell Inspiron 5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),70490.0,dell,75,4.55,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,18.0,16.0,12.0,1,0,1,1,1,1,0,0,1,0,,3.0,high,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
718,Asus Vivobook 15 X1502ZA-EJ323WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40810.0,asus,68,4.55,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i3,12.0,Intel i3 12.0
719,Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),122990.0,asus,59,4.5,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,18.0,16.0,12.0,1,1,1,1,1,1,1,1,1,0,,3.0,high,2880.0,1620.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
720,Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),220490.0,dell,101,4.7,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,30.0,24.0,16.0,1,1,1,1,1,1,1,0,1,1,,6.0,very_high,2560.0,1600.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
721,Huawei MateBook 16s 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),185990.0,others,74,4.75,Windows,Business,medium,medium,1.0,large,high,3:2,1,1,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,1.0,6.0,very_high,2520.0,1680.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
722,Huawei MateBook X Pro 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),184990.0,others,103,4.3,Windows,Everyday Use,slim,lite,1.0,medium,very_high,3:2,1,1,16,0,1024,Integrated,18.0,16.0,12.0,0,0,1,1,1,1,1,1,0,0,,6.0,high,3120.0,2080.0,0,0,2,Intel,i7,13.0,Intel i7 13.0
723,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),66990.0,hp,87,4.25,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
724,MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),72990.0,msi,101,4.65,Windows,Performance,thick,heavy,2.0,medium,low,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
725,MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/6GB Graphics),77990.0,msi,150,4.3,Windows,Performance,medium,medium,2.0,medium,low,16:9,1,0,16,1024,256,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
726,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),34990.0,hp,2447,4.2,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,AMD,4.0,4.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,low,1920.0,1080.0,2,0,0,AMD,3,3.0,others
727,HP 247 G8 796Y6PA Laptop (AMD Athlon Silver 3050U/ 4GB/ 256GB SSD/ Dos),18990.0,hp,135,4.0,Others,Everyday Use,medium,lite,1.0,small,low,16:9,1,0,8,0,256,AMD,4.0,2.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,low,1366.0,768.0,2,0,0,AMD,3050U,3.0,others
728,Asus Vivobook S15 OLED 2023 S5504VA-MA741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),105990.0,asus,122,4.55,Windows,Performance,medium,medium,1.0,medium,high,16:9,1,0,16,0,512,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,1,1,0,0,,4.0,high,2880.0,1620.0,0,1,0,Intel,i7,13.0,Intel i7 13.0
729,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),64999.0,hp,79,4.2,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
730,Asus Vivobook 15 2023 X1504VA-NJ524WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),59990.0,asus,71,4.35,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
731,Dell G15-5525 D560896WIN9S Gaming Laptop (Ryzen 9 6900HX/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),132199.0,dell,107,4.65,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,6.0,very_high,1920.0,1080.0,3,0,0,AMD,9,6.0,others
732,Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),54990.0,acer,93,4.0,Windows,Everyday Use,slim,lite,1.0,small,medium,16:9,1,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,5,7.0,AMD 5 7.0
733,MSI Stealth 16 Studio A13VG-030IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),234990.0,msi,87,4.4,Windows,Performance,medium,medium,2.0,large,high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,1,1,0,,4.0,very_high,2560.0,1600.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
734,HP 15-fd0024TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11 Home),77490.0,hp,127,4.35,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
735,HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),54990.0,hp,1918,4.1,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
736,Asus VivoBook 15 X515EA-EJ342WS Laptop (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11),42990.0,asus,6907,4.3,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,6.0,4.0,2.0,1,0,1,1,1,1,0,1,0,0,,2.0,low,1920.0,1080.0,0,2,0,Intel,i3,11.0,Intel i3 11.0
737,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67990.0,lenovo,100,4.25,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,AMD,7,5.0,AMD 7 5.0
738,Lenovo Ideapad Gaming 3 15ACH6 82K20145IN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),73990.0,lenovo,782,4.45,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,low,1920.0,1080.0,0,1,0,AMD,7,5.0,AMD 7 5.0
739,Dell Alienware M18 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),367590.0,dell,94,4.6,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,6.0,very_high,3200.0,1800.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
740,Dell Alienware X16 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),379990.0,dell,58,4.75,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,6.0,very_high,3200.0,1800.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
741,Lenovo ThinkPad P14s 20VXS0G400 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),119990.0,lenovo,79,4.15,Windows,Business,medium,lite,3.0,small,medium,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,4.0,1,1,1,1,1,1,1,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i7,11.0,Intel i7 11.0
742,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40990.0,hp,777,4.2,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,1,1,1,0,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i3,12.0,Intel i3 12.0
743,Acer One 11 Z8-284 UN.013SI.014 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),23490.0,acer,91,4.25,Windows,Everyday Use,medium,lite,1.0,small,low,16:9,0,0,8,0,256,Integrated,4.0,2.0,2.0,1,0,1,1,0,1,0,0,0,0,,2.0,low,1366.0,768.0,2,0,0,Intel,N4500,3.0,Intel N4500 3.0
744,HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),62990.0,hp,132,4.05,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
745,HP 15-fd0018TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),47490.0,hp,217,4.25,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,8.0,6.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i3,13.0,Intel i3 13.0
746,HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),76990.0,hp,109,4.3,Windows,Business,medium,lite,1.0,small,low,16:9,1,0,8,0,512,Integrated,8.0,8.0,4.0,1,1,1,1,1,1,1,1,1,0,,3.0,low,1366.0,768.0,3,0,0,Intel,i5,11.0,Intel i5 11.0
747,HP 15-fd0012TU Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),67990.0,hp,140,4.45,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
748,HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),47490.0,hp,213,4.15,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,8.0,6.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i3,13.0,Intel i3 13.0
749,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),87990.0,msi,114,4.05,Windows,Performance,medium,medium,2.0,medium,low,16:9,1,0,16,1024,256,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
750,Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),28990.0,asus,1118,3.95,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,4.0,2.0,2.0,1,0,1,1,0,1,0,0,0,0,,2.0,low,1366.0,768.0,0,2,0,Intel,N4020,3.0,Intel N4020 3.0
751,Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990.0,acer,93,4.55,Windows,Everyday Use,thick,heavy,1.0,medium,high,16:9,1,0,16,0,1024,NVIDIA,16.0,12.0,6.0,1,0,1,1,1,1,0,0,1,0,,4.0,high,2560.0,1440.0,3,0,0,AMD,5,6.0,others
752,Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),44990.0,acer,109,4.65,Windows,Performance,medium,medium,1.0,medium,low,16:9,0,0,8,0,512,NVIDIA,8.0,8.0,4.0,1,0,1,1,0,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,11.0,Intel i5 11.0
753,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990.0,asus,159,4.4,Windows,Everyday Use,medium,medium,1.0,small,medium,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,0,1,1,0,1,0,0,0,0,,2.0,low,1920.0,1080.0,0,2,0,Intel,i3,11.0,Intel i3 11.0
754,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),49990.0,asus,83,4.2,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,AMD,4.0,8.0,4.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,5,7.0,AMD 5 7.0
755,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),124990.0,asus,67,4.55,Windows,Performance,slim,lite,1.0,small,high,16:10,0,1,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,0,0,0,,3.0,very_high,2880.0,1800.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
756,Asus Vivobook 16 2023 X1605VAB-MB544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990.0,asus,172,4.2,Windows,Performance,medium,medium,1.0,large,medium,16:10,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1200.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
757,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),115990.0,asus,52,4.15,Windows,Performance,medium,lite,1.0,small,high,16:10,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,4.0,very_high,2880.0,1800.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
758,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),94990.0,asus,76,4.7,Windows,Performance,medium,lite,1.0,small,high,16:10,1,1,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,4.0,very_high,2880.0,1800.0,1,0,0,Intel,i5,13.0,Intel i5 13.0
759,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),77990.0,asus,58,4.55,Windows,Performance,medium,lite,1.0,small,high,16:10,1,1,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1200.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
760,HP ProBook 440 G9 6K3L6PA Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),89999.0,hp,54,4.7,Windows,Business,medium,lite,1.0,small,medium,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,1,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
761,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),125990.0,hp,188,4.6,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,1,1,1,1,1,0,0,1,0,,6.0,very_high,2560.0,1440.0,3,0,0,AMD,7,6.0,AMD 7 6.0
762,MSI GF63 Thin 11UC-1296IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512 GB SSD/ Win11/ 4GB Graph),54990.0,msi,623,4.3,Windows,Performance,thick,medium,2.0,medium,low,16:9,0,0,16,0,512,NVIDIA,12.0,12.0,6.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,11.0,Intel i5 11.0
763,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),58990.0,asus,101,4.4,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
764,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),60990.0,msi,140,4.1,Windows,Performance,thick,medium,2.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
765,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),314490.0,msi,78,4.45,Windows,Performance,thick,heavy,2.0,large,high,16:9,1,0,32,0,2048,NVIDIA,36.0,32.0,24.0,1,1,1,1,1,1,1,0,1,0,,4.0,very_high,2560.0,1600.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
766,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),56990.0,msi,659,4.3,Windows,Performance,thick,medium,2.0,medium,low,16:9,1,0,16,1024,256,NVIDIA,12.0,12.0,6.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,11.0,Intel i5 11.0
767,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),36990.0,asus,125,4.45,Windows,Performance,medium,lite,1.0,small,medium,16:9,1,0,8,0,512,Integrated,6.0,8.0,8.0,1,0,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,N305,3.0,others
768,MSI Thin GF63 12UCX-266IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,msi,132,4.5,Windows,Performance,thick,medium,2.0,medium,low,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
